,Tweet content,Latitude,Longitude
168133,Stay Gold starbuckscanada #tobeapartner #starbucks #starbuckscanada @ Starbucks - Spadina &amp; Fort… https://t.co/0MaprziqO6,43.64011,-79.393277
15165,♥️♣️ #happy #love @ The Mirage Hotel and Casino https://t.co/F5h9oyux9o,36.12118606,-115.17414703
78247,"#FortSmith, AR #IT #Job: Lab Support Technician II at Mercy https://t.co/RlkhB2Jr6T #Jobs #Hiring https://t.co/C4n3zlU7bp",35.385924200000005,-94.3985475
78400,"We're #hiring! Read about our latest #job opening here: Bilingual Product Developer I - https://t.co/LK1US3tgk0 #FindYourFit #Topeka, KS",39.055823499999995,-95.6890185
156575,"We're #hiring! Click to apply: Registered Nurse | RN | ICU (Contract) - https://t.co/XSUJH3VKxi #Nursing #Jackson, TN #Job #Jobs #CareerArc",35.6145169,-88.8139469
107098,Breezy=Sneezy. @ Pyramid Trail https://t.co/O2un37ZTI4,33.30343045,-112.09883012
78374,"We're #hiring! Click to apply: RN - Coordination of Care - https://t.co/oPEtJi4TSr #Nursing #Austin, Texas #Job #Jobs #CareerArc",30.267153000000004,-97.7430608
27878,Howie Kendrick really dropped the ball there,41.8423402,-88.0846947
134809,👣👣👣💋 @ Courtyard by Marriott Oklahoma City Downtown/Bricktown https://t.co/g958BiuvCX,35.46373,-97.51373000000001
26311,When the bass makes your leg hairs vibrate and it feels like a… https://t.co/B3mL8issTv,33.67989607,-116.23710141
119853,Just posted a photo @ Texcoco Restaurant https://t.co/8o8uGRsyH5,33.98474793,-118.16209093
36393,Christening the new set with @thehen15 @ Casa Vezmar https://t.co/U2EWgOdzH0,37.76067064,-121.97047424
82842,"#Accounting #Job in #Worcester, MA: Accounting Specialist at Accountemps https://t.co/3fhG4d0lIs #Jobs #Hiring #CareerArc",42.279853,-71.79190269999998
165101,Thank you spragginsjr for scheduling a tour of @SasBirmingham_  #createrelaxcreate w/… https://t.co/6NQoL03C6J,33.509609999999995,-86.79746
54246,Hawks at Hals! See y'all soon 💋💋💋💋 @ Halligan Bar https://t.co/MiehvA193l,41.92350408,-87.64609915
138398,#diabetic #t1d Tiny House Plans: Tiny House Plans Earn 50% Commission Promoting Tiny House… https://t.co/Bzhi56U8ho #type1diabetes #diabetes,40.70640872,-73.99841309
58722,"We're #hiring! Read about our latest #job opening here: Jewelry Consultant - https://t.co/dvSYFipDn8 #Phoenix, AZ #BusinessMgmt #CareerArc",33.6364503,-112.0118669
167321,"Want to work in #Newark, DE? View our latest opening: https://t.co/A1yBsaLtpk #Manufacturing #Job #Jobs #Hiring",39.6837226,-75.7496572
102854,You'll never know where you find new inspiration.  It's been a while since I included myself in… https://t.co/SvxahR6mde,43.7166,-79.3407
200305,Try https://t.co/2iz6EGL5us Buffalo Chicken Wing Soup #Buffalo #menu,42.92807117,-78.74796118
49735,View from our balcony @ Eureka Springs Historic District https://t.co/GyjQcNTFy9,36.40198116,-93.73740216
138780,❤️ When you're cleaning out the photo albums and #TBT just handles itself... #whysoserious… https://t.co/z8DUTtSryB,34.092239899999996,-118.37735
68429,Happy Birthday Shelby!!! She loves me I swear! 😂😂😂😂💁🏽👯👭👨‍👩‍👧 #friyayyy #birthyayyy… https://t.co/kLlvDeTUMn,33.79354071,-84.42604528
151247,#diabetic #t1d Tiny House Plans: Tiny House Plans Earn 50% Commission Promoting Tiny House… https://t.co/xghRTXrz4X #type1diabetes #diabetes,40.70640872,-73.99841309
94592,"#Healthcare #Job in #Towson, MD: Registered Nurse Operating Room RN at Supplemental Health Care https://t.co/TJo2FlT9aJ #Jobs #Hiring",39.407567,-76.63549519999998
134655,Almanac Apricot de Brettaville now available in bottles. https://t.co/c2T4hGa0KD @AlmanacBeer #BeerMenus,40.106336299999995,-75.16086829999999
59054,"If you're a #Retail professional in #Burbank, CA, check out this #job: https://t.co/elvRWi91zu #Hiring",34.18083920000001,-118.30896609999998
85634,"Everyone needs a magical unicorn nightlight! Only $14, share this magical light with Athens.… https://t.co/B5XFqBDYSX",33.94747,-83.395
103663,6 more sleeps until our personal beauty concierge app launches with mapmybeauty &gt;&gt;FOLLOW US&lt;&lt;… https://t.co/FcHUuuP9YR,43.64767098,-79.37723902
185316,"Want to work at Rain Bird? We're #hiring in #Houston, TX! Click for details: https://t.co/L6kJIWF7BX #irrigation https://t.co/3vVHYeW3yQ",29.7604267,-95.36980279999999
84220,"Interested in a #Cosmetology #job near #NewAlbany, IN? This could be a great fit: https://t.co/nE10l1FMQB #Hiring #CareerArc",38.3211749,-85.81889270000002
54408,What do we do when it's gloomy out? We're concocting a new recipe for you to try @coloradoan… https://t.co/ejmZqijXpj,40.5906499,-105.0492
193912,Emily on the Rainbow Bar and Grill patio relaxing post LA Whisky a Go Go gig 2014 #tbt #country… https://t.co/EnXh8uj9uq,34.090621,-118.388318
98229,"See our latest #Marietta, GA #job and click to apply: IMCU/ICU Float - https://t.co/2vNli5oKaE #TravelNurse #Nursing https://t.co/QkjVhXBZ6H",33.952602,-84.5499327
197096,"Interested in a #Hospitality #job near #Baltimore, MD? This could be a great fit: https://t.co/97utvNwe0M #SONIC #Hiring #CareerArc",39.3571658,-76.76385449999998
173553,"This #Hospitality #job might be a great fit for you: Cook - https://t.co/41qBw7MrQK #SONIC #NorthRichlandHills, TX #Hiring #CareerArc",32.869622,-97.207836
190680,"🐒 @ New York, New York https://t.co/hzA3r1dq77",40.7142,-74.0064
172673,"Want to work at Kelly Services? We're #hiring in #Florence, SC! Click for details: https://t.co/WxhZR9MO8u #Job #KellyJobs #KellyServices",34.1980902,-79.85208179999998
61139,🌞☀️ #selfie #sisterlocks #naturalhair #locs @ Princeton Battlefield https://t.co/9Ca9PCIWGN,40.32916667,-74.67666667
34714,Spring Soiree with my best friend❤️ @ Hilton Mystic https://t.co/sZKtiQkb4r,41.37158602,-71.95396897000002
190292,"#throbackthursday Adam, thanks for passing by! #esprit vardy_ay @ Digital Area Nyc https://t.co/NJl6yUONvf",40.726128,-73.995575
180394,"Key Lime Margarita Chiffon Pie...
We put da line in da coconut... Come eat them all up!… https://t.co/0pnuvHJSsl",28.545230800000002,-81.3476651
110906,And this! #JakeWeaverSays getting some love from the school #twitter account! jakeweaversays… https://t.co/2DD7V97sIj,36.116538,-97.081669
180725,We're #hiring! Read about our latest #job opening here: Shift Supervisor (US) - https://t.co/2WvALiTx6f #Hospitality #Veterans #CareerArc,39.9520477,-75.14498519999998
127496,"Interested in a #Automotive #job near #Plano, TX? This could be a great fit: https://t.co/D1l2Aq90xB #Hiring #CareerArc",33.0198431,-96.6988856
198125,"Coworker (@ Starbucks in New York, NY) https://t.co/nzOvhy2rcM",40.73486042,-73.98972273
147391,Victory pizza. #NCAA @latteandcookies @blazindw lfc31 @ District of… https://t.co/s5WtMuAjMB,38.8973322,-77.02467709
8358,"If you're a #Retail professional in #BIRMINGHAM, AL, check out this #job: https://t.co/WJ7pcMS3Bg #Hiring",33.5190251,-86.72806690000002
66720,"HTineeeee! @ Houston, Texas https://t.co/X3nzVcy4Uz",29.7629,-95.3832
14725,Can it get more New York than this? Awesome documentary and live set by steveaoki at the… https://t.co/s6NnkcU8yK,40.7805486,-73.9811103
111732,#diabetic #t1d Tiny House Plans: Tiny House Plans Earn 50% Commission Promoting Tiny House… https://t.co/HxO4b27uno #type1diabetes #diabetes,40.70640872,-73.99841309
204329,Sholl didn't want to but I did anyway! #14of20 #SweatYourHairOut #Girltrek #BlackGirlMagic… https://t.co/eikVZ8t9uk,35.0267792,-85.15596009999999
169817,"#Retail #Job alert: Store Seasonal Employee | Lowe's Stores | #Suwanee, GA https://t.co/S1p6IViEdQ #Jobs #Hiring",34.0514898,-84.0712997
66703,Crawfish! @ Las Palmas Race Park https://t.co/ohMLPzwBkn,26.30045017,-98.26483775
89623,"Can you recommend anyone for this #Retail #job? https://t.co/beA2tmvB5m #Camden, AL #Hiring #CareerArc",31.999997600000004,-87.28144709999998
5245,Earning my #stripes till the bell rings and they turn off the lights. #thrillainmanila #ali… https://t.co/FB5kfgOwrg,29.7629,-95.3832
57776,"Diet: facts ✔️
 
•spinach ✅
•green apple✅ 
•kale✅
•arugula✅ 
•kiwi✅

Drinking An afternoon… https://t.co/iqmgwxOObQ",39.12380719,-77.23864940999998
143650,I'd like my coffee with a side of makeup please. #makeupartist… https://t.co/zaPdfEzSiT,35.8078354,-78.81500109999999
69093,"Can you recommend anyone for this #job? https://t.co/qNfPtQrTHH #VHSCareers #LasVegas, NV #Hiring",36.114646,-115.172816
56810,"If you're a #Nursing professional in #WLosAngeles, CA, check out this #job: https://t.co/RT9LvXvVw4 #Hiring #CareerArc",34.0412085,-118.442596
18440,"Larry, the living legend squatting 410 on his 5 x 5. But then decided to finish with a casual… https://t.co/KyILK16Hbp",45.46383,-98.48393
56309,Watching this 30 for 30. Would have loved to see Penny win that Championship! #90's Basketball,36.2822015,-86.77355809999999
197697,"Delaware North: Ice Cream Attendant - Suites (#Arlington, TX) https://t.co/GIfMLnGOGH #Hospitality #Job #Jobs #Hiring #CareerArc",32.735687,-97.10806559999999
168273,"We're #hiring! Click to apply: Surgical Tech ( 1.0 FTE, Rotating) - https://t.co/bWm3QBWzCo #Healthcare #PaloAlto, CA #Job #Jobs #CareerArc",37.441883399999995,-122.14301950000001
39394,"Speedway: Shift/Team Leader-Retail Sales (#Seymour, IN) https://t.co/Xvj68ydEF5 #Retail #Job #Jobs #Hiring",38.9592201,-85.8902547
157935,"#Retail #Job alert: Support Associate | Chico's | #SanteFe, NM https://t.co/HYrimb5kSG #Jobs #Hiring",35.686975200000006,-105.937799
176983,"See our latest #WestSacramento, CA #job and click to apply: A/P Associate II - https://t.co/b94RPtwpUw #Veterans #Hiring #CareerArc",38.5804609,-121.53023400000001
137121,"Finally here! (@ McCarran International Airport - @lasairport in Las Vegas, NV) https://t.co/8kEEkfv1mU",36.0836502,-115.14985085
83935,"I'm SOOO happy with my hair right now! This guy right here just gave a fresh color, cut and… https://t.co/myEjBDsqcS",40.9584,-73.8087
129341,"Accident, two lanes blocked in #Lynnfield on Rt. 128 SB before EX 40 - Rt-129, stop and go traffic back to EX 42 - Salem St, delay of 5 mins",42.52463,-71.08215
133999,thekingdmc #darrelmcdaniels w/@GHETTOFORTRESS &amp; @25minutestojon &amp; #themilestoneclub #hiphop… https://t.co/YS6dS6TtMV,35.244727000000005,-80.88345099999998
186302,"Can you recommend anyone for this #job? Civil Drafter - https://t.co/jh1JkidLXl #BocaRaton, FL #Finance #Hiring",26.3683064,-80.1289321
147795,Classic Pieces tonight at the Z O L A Event thanks to @1126cc ✨✨✨ @ Soho Downtown Manhattan https://t.co/OMTIFAK5D8,40.72155086,-74.00023699
150626,"Mildly tart and super drinkable. Smooth, oaky, and delicious.... (Classic Gueuze (2015)) https://t.co/FemENwX58W #photo",43.3146,-85.78200000000001
712,"Join the OfficeTeam team! See our latest #HR #job opening here: https://t.co/QdxQ9X3gAJ #Boston, MA #Hiring #CareerArc",42.3613114,-71.0482911
27744,Long Beach Grand Prix!!!  #lbgrandprix2016 jasonlambkin #adamscook #jasonlambkin #rynixbay @ The… https://t.co/DKfFo4Yqiz,33.7643558,-118.18573640000001
61269,"#ObstructOnHwy at E Colonial Dr &amp; N Semoran Blvd, Azalea Park, FL 32807. #orlpol #ocso",28.5573395,-81.3108546
3272,April is National Donate Life Month and these Hoosiers were honored for being living kidney donors https://t.co/ieEkdeCnCj,39.76690667,-86.15650321
163034,When @BernieSanders drops the mic 💯,34.10151642,-118.34093155
62918,"I'm at Downtown Wake Forest, NC in Wake Forest, NC https://t.co/832WcAhoeb",35.97864709,-78.50960147000002
168923,Join the Seton Medical Center Harker Heights team! See our latest #job opening here: https://t.co/dqMLSOhMTZ #dtx https://t.co/ejqEz4f1Bq,31.083510200000003,-97.6597376
83890,So lucky to be able to call you my roommates for the past 8 months. I've gained two new best… https://t.co/v1EvwRDnB6,43.0149994,-81.19712829999999
118850,Conscious is the new Gangsta. s/o big bro @davidbanner our show Last Night was #EPIC  make sure… https://t.co/qX5I3u29bh,41.798969,-87.587542
170020,"#Manufacturing #Job alert: General Production/Curtain Wall Assembly | Aerotek | #Bridgeview, IL https://t.co/O9RAdkwkXz #Jobs #Hiring",41.7500323,-87.80422160000002
64414,"#IT in #RedwoodShores, CA: Senior Web Frontend Developer (JavaScript SPA, HTML5, CSS3/SASS)-Cloud UI... at Oracle https://t.co/rxPvoHwYmr",37.536413399999994,-122.2455364
27586,All summer sixteen playing dirty not clean out here looking for revenge #drake  #stillIEvolve… https://t.co/4hXKlAJtg4,33.93734783,-84.38041938000002
36499,They outchea serious about this group #skate choreography life!! Who's gonna start a club with… https://t.co/NklZonYDLt,41.73726,-87.59654990000001
86309,"Want to work at SONIC Drive-In? We're #hiring in #Columbia, SC! Click for details: https://t.co/noevQcRp65 #Hospitality #SONIC #Job #Jobs",33.9893705,-81.03064500000002
188290,Animals of #ucdavis. #bluebird #squirrel #nature @ UC Davis https://t.co/y4oDBKN4Bj,38.54155683,-121.75299324
127962,"Can you recommend anyone for this #job? Human Resources Officer - https://t.co/XHp13KN2R4 #Shreveport, LA #HR #Veterans #Hiring #CareerArc",32.5251516,-93.7501789
143483,"USGS EQ: M 1.2 - 6km NE of Cabazon, CA: Time2016-04-15 02:46:31 UTC2016-04-14 19:46:31 -07:00 at e... https://t.co/ZpXAyVSIfc #EarthQuake",33.9525,-116.74116670000001
12346,Excited to begin this new journey of learning how to become more #uncommon. I'm ready to make an… https://t.co/t5Bf22iwTB,34.1802,-118.32799999999999
104998,Playing a little #Ingress today with this cool cat today. He never ceases to make me laugh.… https://t.co/zQnuxzNG0X,35.315540000000006,-81.17588000000002
67796,"I'm at US Bank Plaza, North Tower, 25th Floor in Minneapolis, MN https://t.co/3nXvbbn3oe",44.976765,-93.26748562
16820,@BruwinAK47 How lucky is this 15 yr old? You all are always so sweet to us. Thank you for that you do for softball. https://t.co/njf2SpSEwV,40.78835,-89.67514667
57682,#wod #zoostrength @ ZooStrength Fitness https://t.co/LGgc6DptKM,33.5678101,-80.9527054
195710,"We're #hiring! Read about our latest #job opening here: Tire Maintenance Technician II - https://t.co/qa80lNCv4o #mechanic #Minneapolis, MN",44.977753,-93.2650108
30357,"I'm at MTA Subway - Queensboro Plaza (N/Q/7) - @nyctsubwayscoop in Long Island City, NY https://t.co/L6MHvZkv5u",40.75047562,-73.94028425
174414,"Can you recommend anyone for this #job? **Truck Driver - Port Allen - Class A - Full Time** - https://t.co/ZhMJkl0iFU #PortAllen, LA",30.4474878,-91.20732609999999
13654,"Look at the stars, look all they shine for you... (@ Foro Sol for Coldplay and Lianne La Havas in Iztacalco, DF) https://t.co/PWriOzWVMc",19.40517933,-99.0961647
197893,"See our latest #Washington, DC #job and click to apply: Med Surg - https://t.co/MBGSi8b8jK #Nursing #Hiring #CareerArc",38.9071923,-77.03687069999998
127535,"CVS Health: Pharmacy Technician (#Washington, DC) https://t.co/gz7FR1O5k2 #Healthcare #Job #Jobs #Hiring #CareerArc",38.9071923,-77.03687069999998
71728,Shrooms... #mushroom #farmtotable @ Boston Public Market https://t.co/PPrKUWLhYV,42.361940999999995,-71.057278
88582,Excuse the bad lighting!💡Yesterday's makeup look was very soft and natural! Professional photos… https://t.co/A9H3woao96,34.0733,-118.027
165953,Moved the chickens outside today!! 🐤🐥🌞 #westfallffa @ Westfall High… https://t.co/Has2YkdLdi,39.6552778,-83.12111109999998
161548,Nice clean 3bedroom home. Close to 101 freeway. Close to Luke AFB https://t.co/KOF9TQw49l,33.568216,-112.30745300000001
184790,Waitin for #bankofamerica to open. @ Warner Bros. Entertainment https://t.co/8cz0ERn7Zd,34.14912035,-118.33841399999999
110034,In my moon love letters (you can sign up to receive on my homepage) I shared with my loves that… https://t.co/nzYBsmEnz7,34.00456748,-118.43133208
25042,"Pineapple juice, coconut water, avocado, plain bagel, beet juice, bananas annnnd ... @RedBull… https://t.co/7y5ONwuJJc",40.67521,-111.86721999999999
63862,"Must be Friday night (@ Avanti Italian Restaurant &amp; Pizzeria in Pomona, NY) https://t.co/n6c6QZOpze",41.182511,-74.04708100000002
134492,Try https://t.co/kIntQKC1cC Grilled chicken breast with vegetables and steamed rice #Grilled #menu,33.36188363,-86.85005877
150469,S2180 [Engross] Veterinary Practice https://t.co/70qBw6umZG,41.831097,-71.41488299999999
106046,"Can you recommend anyone for this #Hospitality #job? https://t.co/QTwowbio68 #Nashville, TN #Hiring #CareerArc",36.1447479,-86.68307830000002
31787,A late evening attempt to capture the moon and the river in the dark. #beaversbend #statepark… https://t.co/baBTYYJ92x,34.1328011,-94.6802979
145855,"Me with my beach babe @ Fort Myers, Florida https://t.co/G32ztT13w1",26.6318,-81.8571
43387,"Drinking a Second Fiddle by @fiddleheadbrew @ Bolton, MA — https://t.co/PbJtZs0dYX",42.4332,-71.608
7296,Patterns in movement #fieldtrip @ Seaisle City https://t.co/OFsQj4UIV1,39.155653799999996,-74.69174875
122329,Just posted a photo @ Alaska Airlines - San Diego Int'l Airport (SAN) https://t.co/jfi3nCh4Ds,32.73322023,-117.19842630000001
101375,New York City's best kept secret ✨ @ Gramercy Park https://t.co/dRHMF7Lonq,40.74908,-73.975871
157738,"Want to work in #Piscataway, NJ? View our latest opening: https://t.co/X2MBBCrfKo #Utilities #Job #Jobs #Hiring",40.554887,-74.4642861
125949,It's not to late to decide to be at our Higher Call Student Summit hosted at Mansfield Baptist… https://t.co/8YuKQMcA4r,40.777514700000005,-82.4747002
123654,"Can you recommend anyone for this #job? PT Physical Therapist - TRAVEL - https://t.co/7bDIswV6KA #Cumberland, KY https://t.co/4vGB6aB0wW",36.9781475,-82.9884955
97894,On my way to DC for #ELCAVotes as part of #EAD2016 (@ Columbia Metropolitan Airport (CAE)) https://t.co/jmwDlFxNQs https://t.co/Ayb0uygyki,33.94549605,-81.12532139
41524,"Turns out we aren't twins #snapchat #faceswap #twinkies @ The Summit - Birmingham, Al https://t.co/4h5Fs8shBL",33.4478569,-86.73110200000002
50976,"I'm at Chi Spa - @mychispa in Wilton Manors, FL https://t.co/RtSL2UyFzn",26.15786791,-80.13220726999998
96114,"CVS Health #Retail #Job: Beauty Consultant–CA–Agoura–(5623 Kanan Rd) (#Agoura, CA) https://t.co/7zxDMaMijl #Jobs #Hiring #CareerArc",34.143061100000004,-118.7378669
170948,"Can you recommend anyone for this #job? Accounting Manager - https://t.co/KP7OyqYode #Tyler, TX #Accounting #Hiring https://t.co/npUU1m6J5m",32.351260100000005,-95.3010624
115255,Get this line up... Gotta look good wit my princess #selfie #selfieking #beardgame #beardlife… https://t.co/nqaAHPUDo8,42.408695,-82.92304900000002
50180,"The only 7-year old with #Basquiat on her Snapchat. @ High Museum of Art, Atlanta https://t.co/NQiMbhl1W0",33.7896361,-84.38581944000002
145029,Can't wait till we don't have to say goodbyes!! ❤️ you :) @ College… https://t.co/GktrMHfu0z,30.6014,-96.3145
10716,I'm just really happy we're going home..... #gradbash ❤️🎢 @ Universal Studios And Island Of… https://t.co/g1M6EZ2WAf,28.47463876,-81.46607385999998
16324,Great night! ⚾ @ Chukchansi Park - Fresno Grizzlies Baseball Stadium https://t.co/wM7BtcjOpP,36.73220518,-119.79067944
92734,"We're #hiring! Click to apply: 1st Shift Rx Order Selector (Knoxville Facility) - https://t.co/mfqwha9eXf #SupplyChain #Knoxville, TN #Job",35.96063839999999,-83.9207392
170557,"Speedway #Retail #Job: Shift/Team Leader-Retail Sales (#Eastpointe, MI) https://t.co/A7rUFnjApm #Jobs #Hiring #CareerArc",42.4683698,-82.95547459999999
117209,Haltom High School Show Choir presents MUSICA 2016 https://t.co/b8VhsrxOl1,32.86100006,-97.2161026
10571,"Wind 1.3 mph E. Barometer 29.859 in, Falling slowly. Temperature 64.7 °F. Rain today 0.00in. Humidity 93%",29.6725,-98.11555556
188077,"See our latest #FosterCity, CA #job and click to apply: Validation Test Manager with Life Sciences Domain - https://t.co/0w6gt9mupG #IT",37.558546500000006,-122.2710788
102596,Good night with good people | #arizona #utah @ Utah/Arizona State Line https://t.co/mmlYT87MOu,37.01188791,-113.61509012
81243,"Want to work in #KentCity, MI? View our latest opening: https://t.co/J5ZrtdFCvW #CustomerService #Job #Jobs #Hiring #CareerArc",43.220023499999996,-85.7511542
148650,"If you're a #Accounting professional in #PaloAlto, CA, check out this #job: https://t.co/HiHhr3IEbc #Hiring #CareerArc",37.441883399999995,-122.14301950000001
94989,"Want to work at Accountemps? We're #hiring in #HARRISBURG, PA! Click for details: https://t.co/l75Ler9ft0 #Accounting #Job #Jobs #CareerArc",40.2741832,-76.89227289999998
154032,Happy hour! - Drinking a HopDevil by @VictoryBeer @ Brick House Tavern + Tap  — https://t.co/byMSlyHFeX #photo,38.2343,-85.5761
56784,"Just posted a photo @ Brandon, Florida https://t.co/RFmQlb3Jmh",27.93333333,-82.28333333
52770,"Dat width on the back is coming along! 😝👍🏼

#fitfam #fitspo #fitness #gymtime #gainz #workout… https://t.co/GE5nINjaJM",38.25550629999999,-122.6375044
160758,Just posted a video @ Borgata Hotel Casino &amp; Spa https://t.co/zvmP6MCeiZ,39.37804328,-74.43471001
123165,Selfie with President Mohamed Lachemi @RyersonU #RyersonSA @RyersonISS @AnnieJiang7 @anik602 https://t.co/scoAADNUin,43.6569232,-79.38153939999998
169514,All my bitches winning I'm proud of y'all (Cali Bri Courtney)😙,33.796685,-84.26661199999998
34853,"Warped sale deck a I'll take that 👍🏾
Thanks for the steez @toreypudwill #ToreyPudwill… https://t.co/LqdR3M1g3L",40.337990999999995,-76.421339
99503,"This #Manufacturing #job might be a great fit for you: Packaging Room Leader - https://t.co/MxdD19T4Es #Allentown, PA #Hiring #CareerArc",40.6084305,-75.4901833
40212,"If you're a #Nursing professional in #Margate, FL, check out this #job: https://t.co/8whp2bsOzs #Hiring https://t.co/Pm52i2VfTj",26.244526300000004,-80.206436
184978,"We're #hiring! Read about our latest #job opening here: Physician (Geriatrics and Extended Care) - https://t.co/U3FXYAxIPx #NewOrleans, LA",29.9510658,-90.0715323
162072,"#Houston, TX #Nursing #Job: RN II at Houston Methodist Hospital https://t.co/U15p1beVyD #Jobs #Hiring https://t.co/WbAzpjHB1p",29.7604267,-95.36980279999999
132876,"It's April 15th, but it's NOT TaxDay. You have an extra weekend to get your taxes filed. Happy Friday! CBS4 Miami… https://t.co/es7aiSSg3e",25.78111669,-80.19240081
20627,"@kylemohan's MX5 is such a beautiful piece. @mssrfcali 

#FDLB #FormulaDrift… https://t.co/hoLpBDDba4",33.77138889,-84.29777778
134159,"I'm at Downtown San Diego in San Diego, CA https://t.co/DMtVpwQbaQ",32.71739939,-117.16313839
84457,We are going home!!!! @ The Medical Center https://t.co/N5gweq6QH7,32.480909999999994,-84.98180000000002
28680,"Want to work in #MidAtlantic, US? View our latest opening: https://t.co/pdTbtcRf7p #Job #SXSW2016 #WomenInSTEM #Jobs https://t.co/pjh7Uqo2uJ",40.3764354,-74.35159859999999
109215,"Release Day for Husband of Significance
Pick up your copy today at https://t.co/NyNoXZlvLx.
#newrelease #kindle https://t.co/O1gMdt3pKI",32.83764607,-97.31970382
126436,Check out my #listing in #DaufuskieIsland #SC https://t.co/gN1PaaTt0e #realestate #realtor https://t.co/0UqFpfGB75,32.117809,-80.848203
116862,That's the look he gave me when I told him Scout will be jealous @… https://t.co/YRcBdzLPZt,38.935281599999996,-77.0520855
131247,"Can you recommend anyone for this #Marketing #job? https://t.co/bmWfMZVzsU #CranberryTownship, PA #Hiring https://t.co/EOML1TRLOo",40.7095316,-80.11836889999998
58384,"Two years ago, @whoismisterjim wandered into my office for the first time. Tonight, we get Iggy… https://t.co/BKZYq9ybUO",39.94801111,-75.16511111
174821,Bruh I think I got robbed in my sleep,38.536148700000005,-121.4672206
177546,"Food adventures continue. (@ Super G Mart in Charlotte, NC) https://t.co/IlM4TrLOWw",35.16265443,-80.73796602
133268,Cleared: Construction on #I384E EB at I-384@ Start,41.773671,-72.587131
9130,"Missing windy Austin already. #girlonoxfordstreet 
#fbloggers #ootd #aboutalook #lookbook… https://t.co/kbOjdcDXSj",30.2672,-97.7639
134897,moved 15 meters bearing 108° (1mkb) https://t.co/oqRApzE1pL,38.264461700000005,-103.67347533
24426,LEGO Club today was a hit! Keep an eye out for our May 2016 calendar and more meetups.… https://t.co/N48xC6CAxH,39.715632,-88.634349
90237,"See our latest #AlisoViejo, California #job and click to apply: Senior Network Engineer - https://t.co/deTnpRTYrW #IT #Hiring #CareerArc",33.5676842,-117.72560829999999
137807,#SELLINGYOURSELF #CreativeRush #1stTUETalk May 03 @roxysdowntown • $5 Suggested Donation • 7p •… https://t.co/873epXChez,37.686392,-97.333699
200049,#Retail #Job alert: STORE MANAGER CANDIDATE | Dollar General Corporation | IN https://t.co/KZDKwET7rn #Diversity https://t.co/2905y06a4z,26.1988865,-98.3745717
48122,@JarredMorris @jakemkaplan you think he has 3 at bats in 2 innings?,29.932784100000003,-95.243105
194783,"#Manufacturing #Job in #Denver, CO: Roofers Laborers Technicians Sheet Metal Installers at Denver Area Jobs https://t.co/154ASchzmW #Jobs",39.7541032,-105.0002242
161048,"Just posted a photo @ Atlanta, Georgia https://t.co/Ke62syUXql",33.7489,-84.38809999999998
168304,"#DaBears (at @SoldierField in Chicago, IL) https://t.co/UFJFT75ehV",41.86189054,-87.61676073
135714,@YonexInd @NSaina wonderful ! There you go! Fantastic https://t.co/asISzKAaSI,45.49651626,-73.55387621
127211,"Want to work in #FtWorth, TX? View our latest opening: https://t.co/JJcYUNuorb #Physician #Job #Jobs #Hiring #CareerArc",32.679103999999995,-97.421163
88083,Bells pealed and tears flowed at 2:49PM 4.15.16 at 2nd Marathon Bomb site. fox25 @Bward3 https://t.co/ypKAJsvWq0,42.3561185,-71.05525160000002
100970,"Wind 2.8 mph NNE. Barometer 30.479 in, Falling. Temperature 55.3 °F. Rain today 0.00 in. Humidity 24%",44.50944444,-72.995
161385,"Parkview Medical Center #Nursing #Job: RN-Surgery (#Pueblo, CO) https://t.co/x4WdjNBRDO #Jobs #Hiring #CareerArc",38.2544472,-104.60914090000001
198501,See ya SF. My kids' toys should earn @delta miles #k13kids @ San Francisco International Airport… https://t.co/m2LTvLp1RS,37.615608,-122.389544
31742,"This ""GROWN"" woman just added/messaged MY MOM to say I was across the road from her home today &amp; she wants a restraining order. WHAT EVEN 😂👋",30.450468400000002,-89.0893057
5121,"Can you recommend anyone for this #Hospitality #job? https://t.co/OKcJu4emfv #barista #SouthAmboy, NJ #Hiring",40.4778838,-74.290702
153242,"Want to work in #Syracuse, NY? View our latest opening: https://t.co/dGQ9kEIc4m #CustomerService #entrylevel #Job #Jobs #Hiring",43.034706400000005,-76.12619690000001
120105,"I'm at Chelsea in New York, NY https://t.co/GTnWyJqbB7",40.74622774,-73.99817951
128118,"#CustomerService #Job in #Springdale, OH: Store Warehouse Associate at hhgregg https://t.co/8FGeqhm4wi #Jobs #Hiring #CareerArc",39.287002,-84.48522130000002
167667,"CVS Health #Retail #Job: Retail Store Positions (#TurtleCreek, PA) https://t.co/oiPBWKQll2 #Jobs #Hiring #CareerArc",40.4061514,-79.8231992
30255,"Squad squad squad squad #justafewofmyfaves #bffgoals #blackgirlmagic 😻😻😻 @ South Beach, Miami https://t.co/HyzElerl9m",25.78444509,-80.13123804999998
963,"Want to work at Kindred Healthcare? We're #hiring in #Dearborn, MI! Click for details: https://t.co/omliNaWDXw #Healthcare #Job #Jobs",42.3222599,-83.1763145
187245,"This #Manufacturing #job might be a great fit for you: Press/Screen Print - https://t.co/QffjI6DS9x #StAugusta, MN https://t.co/80mWJLmtXI",45.448163799999996,-94.20793540000001
