,Tweet content,Latitude,Longitude
70920,WE HERE YOU SEE IT #TeamTrigger #TurningstoneCasino @ Turning Stone https://t.co/BZNHl2WU59,43.11488173,-75.5895583
46794,@iGrantAnthonyy @SlippySloner no that's how you say it.. It's yu-high-ruh,25.88886551,-80.12469208
86474,Can you recommend anyone for this #job? STORE MANAGER - https://t.co/GDSAYfQalz IN #Retail #Veterans #Hiring #CareerArc,40.132509,-80.0199562
62389,#TheUsed #TheUsed15 #15thAnniversaryTour #InLoveAndDeath @wearetheused - 4/13/16 @ Marquee Theatre https://t.co/KpyIomAOXc,33.43669,-111.94414
54482,"See our latest #SanFrancisco, California #job and click to apply: Senior DevOps Engineer - SF - https://t.co/DSWxO2K7kA #Engineering",37.7749295,-122.4194155
193237,"Can you recommend anyone for this #job? RN Case Manager - https://t.co/Qt6PJmlRIf #StLouis, MO #Nursing #Hiring",37.09024,-95.712891
81122,"Jammed in #Philadelphia on I-95 NB between Columbus Blvd and Allegheny Ave, delay of 11 mins #traffic https://t.co/BtegSRDq7m",39.92807,-75.14629
65159,My tootsies hurt and not a chair to be had...what's a gal to do?  #vlv19 @ Viva Las Vegas… https://t.co/Djou85oyhm,36.10279,-115.20159
186117,"We're #hiring! Click to apply: Outside Sales Representative - https://t.co/MWYdqF5oNu #Sales #B2B #Rochester, NY https://t.co/fJ9rdrfSQA",43.0915814,-77.6421577
54569,"Let's do this. (@ Terminal Central de Autobuses del Norte - @estrellarojapue in Gustavo A. Madero, México DF) https://t.co/sVU8bmrNRb",19.47939799,-99.13918734
12002,https://t.co/8PWtD2ttLr,23.13483558,-82.39587223
44518,"Cada año de vida es una puerta abierta.

Un ciclo cerrado y una bendición.

Esta ciudad merece… https://t.co/M43hwxFulu",20.6277361,-103.2911231
196533,#throwbackthursday Awesome time last Christmas with cbasrolo123 delivering presents to the fam.… https://t.co/JySvDUTe7y,26.2036,-80.2464
36394,"Out at the Odd Market @ the Autry Museum tonight until 11! Food Trucks, live band, kid zone,… https://t.co/XU4Kuk7qvC",34.14848566,-118.281464
52017,"I'm at Hambone's in Pittsburgh, PA https://t.co/TmLmUIt8PN",40.47046183,-79.96050202
94731,@nosoupforgeorge #nochill,37.78647565,-122.3996218
173924,Me  &amp; my hubby #TBT  #hubby #hug #hubbylove #husband #love #cute #married #marriedcouple… https://t.co/Eou6jWUuMX,26.00871951,-80.28168006
196412,The best part of What's Up Wednesday #FindYourVoiceInCommunication Lip Sync night is when… https://t.co/mTeNXHOVZ0,37.47921471,-82.52119327
152380,"Interested in a #Sales #job near #Stockton, CA? This could be a great fit: https://t.co/gWGJ4GNrA8 #Hiring",37.9577016,-121.2907796
77071,"Interested in a #Engineering #job near #Austin, Texas? This could be a great fit: https://t.co/Rc5Eli9lrR #Intel #Hiring",30.267153,-97.7430608
149655,"Hoy tocó pierna; mañana milanesa (@ Smart Fit Zaragoza in Santiago De Querétaro, Queretaro) https://t.co/qy7cJHxScx",20.58610882,-100.4008687
54318,😽 @ Old Dominion University https://t.co/0tRjTQ1vaH,36.88574924,-76.30418678
149255,Recap of #ECSDC 50k is #ontheblog (link in profile) Can't wait to run #ECSWI in September! @… https://t.co/nfLos8fmHB,43.7166,-79.3407
151898,Lmbo! @ Mullins Home https://t.co/WbuEMsutFB,37.18689332,-82.6026583
37466,Must be a Contreras cochina. @ Market Square Downtown San Antonio https://t.co/JOVrP6VkFi,29.42514338,-98.49981143
89860,"CIMC ENRIC SJZ GAS EQUIPMENT #Marketing #Job: Sr Business Analyst (#Houston, TX) https://t.co/eWGnJZ4j3M #Jobs #Hiring",29.752554,-95.3704009
60225,Last flee before the degree🎓🎉 #happyhour @ MacDinton's Irish Pub https://t.co/DFRAgbawos,27.94043878,-82.48314457
125127,"I'm at Starbucks in Tlalpan, DF https://t.co/8w0sqfQ2Hu",19.28530181,-99.13740635
165373,"I'm at @SlyceNy in Ardsley, NY https://t.co/T0q08xezJs",41.01267249,-73.84530348
172032,"#CareerArc #Healthcare #Job alert: PHYSICAL THERAPIST I - PER DIEM | HonorHealth | #Scottsdale, AZ https://t.co/j1GQFRFf5G #Jobs #Hiring",33.6706949,-111.9220325
147009,Stop the violence • Shatter the silence #TakeBackTheNight @ Youngstown State University https://t.co/5pYo12cTX0,41.10686858,-80.64896064
20175,Drinking a Peachy Pom Pom by @ShortsBrewing at @thewinchestergr — https://t.co/kb6H4X6EYq,42.9555,-85.6522
37926,"Can you recommend anyone for this #job? Driver, Formula (Shuttle) Columbia SC - https://t.co/49t0ENjthb #driver #Columbia, South Carolina",34.0007104,-81.0348144
163435,"Aerotek #Recruiting #Job: On Site Recruiter (#Detroit, MI) https://t.co/Q264l825pI #Jobs #Hiring",42.331427,-83.0457538
114542,Want to work in #BattleCreek? View our latest opening: https://t.co/fXql4lzhKF #SupplyChain #Veterans #Job #Jobs #Hiring #CareerArc,42.3211522,-85.1797142
31094,Balloon Dog by Jeff Koons @ The Broad https://t.co/sAA8HVTVoo,34.0543137,-118.2502899
27990,"""Let your smile change the world, but don't let the world change… https://t.co/x1WSKt3ZcA",36.02082371,-115.089673
189178,"Nomas venimos a despedirnos... (@ Hotel Hacienda in Mazatlan, Sinaloa) https://t.co/DgnUPH9Qce",23.21476575,-106.4208698
18351,Disfrutando nuestra estancia en el South Congress Hotel en Austin! Muy recomendable! #austin… https://t.co/1i7dfLwLp9,30.24748,-97.750205
70497,Accident in #LasVegas on Ann Rd at Durango Dr #VegasTraffic https://t.co/5rmaMyCQ1w,36.26298,-115.2786
182084,"This #Sales #job might be a great fit for you: Sales Associate, J.Crew Retail, Dartmouth - https://t.co/HAnzQ6WmmY #Hanover, NH #Hiring",43.7260338,-72.1429172
159178,"Dream big. Never let anyone tell you, you're not scary. 

#WaltDisneyWorld #HollywoodStudios… https://t.co/z7RsKQUXn4",28.35789029,-81.55888677
64420,"CVS Health #Healthcare #Job: Pharmacy Technician (#FRANKLINTON, LA) https://t.co/hTxdxtogaT #Jobs #Hiring",30.8471283,-90.153141
36894,Drinking an IPA by @GPBrewing @ Village Pub &amp; Beer Garden — https://t.co/dlYEzgXWv9,36.2044,-86.7251
82410,"Can you recommend anyone for this #job? Busser and Runner - https://t.co/zAML6s80nR #restaurantjobs #WestDesMoines, IA #Hospitality #Hiring",41.5680235,-93.8146526
131275,"AvalonBay #Sales #Job: Bilingual Leasing Consultant (#Gaithersburg, MD) https://t.co/p2CC3FKxnO #nowhiring #Jobs https://t.co/vhNDXjkfNS",39.1434406,-77.2013705
70794,"such s great day and fun to reunite with this team  #Repost @jessicaalba -
FBF from my BTS with… https://t.co/WRsQJBRO4D",34.0812,-118.3877
180290,"Want to work in #Layton, UT? View our latest opening: https://t.co/jeNQdR7EKh #Nursing #MedField #Job #Jobs #Hiring https://t.co/dxSD0jgc08",41.0909507,-111.9957262
124296,"The #spearsleaveyourmark beams are here! See you today from 10am - 4pm, #okstate. @ Spears… https://t.co/ikp0oymQpI",36.12211977,-97.06742306
198955,"CVS Health: Pharmacy Technician (#MOUNTAIRY, MD) https://t.co/fsqzND5KUl #Healthcare #Job #Jobs #Hiring",39.3762145,-77.154704
190024,"Centura Health: Operating Room Registered Nurse $5000 Sign On -(Ortho Team) Job (#Denver, CO) https://t.co/7oTIW8PW8B #Nursing #Job #Jobs",39.7392358,-104.990251
67351,#solveLA #room201sessions #afrofuturism #design #hiphop #music #play… https://t.co/rePs3srw8Q,33.98577,-118.28805
130868,"Hopefully more wins and ranking points today. Go 225!!! #omgrobots (at @StablerArena in Bethlehem, PA) https://t.co/lU87cnwSr2",40.58521283,-75.35741329
102064,"See our latest #Annapolis, Maryland #job and click to apply: Full Time Home Health Physical Therapist Assistant - https://t.co/9vUmNUQJhx",38.9784453,-76.4921829
114993,"Can you recommend anyone for this #job? Locum Medical Dosimetrist - https://t.co/8i6ubW9kus #OklahomaCity, OK https://t.co/Gwt8gbz68D",35.4675602,-97.5164276
188283,Congrats to Mr Neal on being named student of the day. This gentleman comes in multiple times… https://t.co/7UGBsOJWl7,33.46317112,-86.82024696
84611,"Because funny faces make life more enjoyable!  
#happyfriday #pinkhairdontcare #sorrynotsorry… https://t.co/D9xwWvfn8k",41.11620857,-98.00111371
26147,Having real trouble trying to put the Google store on this kindle,38.9009009,-76.98194342
170177,Weeki Fox @ Weeki Wachee River https://t.co/chKd0ka9fm,28.532159,-82.626874
50545,"Ummmm how about a goal Hawks?  #isthattoomuchtoask (@ Homoky Tiki Bar in Chicago, IL) https://t.co/nnJETLtzpI",41.94037953,-87.65318049
125227,Que loca me puse al rayarme yo sola 🙄😭,27.94509615,-110.9382028
51048,Grudge match #fridayoff #littletokyo #dtla_everyday #hewon @ XLanes https://t.co/RwfxpJorUf,34.044702,-118.238189
165776,"My kind of Happy Hour... #truelife #momof2 🍆🍅🍠🌶🌽
*
*
*
#happyhour #wholefoods #eatclean… https://t.co/Fj8FRtRE25",41.47908655,-81.83986745
144690,"Ahogando mi depresión en sopes y pozole. 😭😢 (@ El Pozole José in Guadalajara, Jalisco) https://t.co/P26dcP6UVD",20.65024927,-103.4267239
29212,"Simply afternoon in Brooklyn, gym and deserved carbonara :D  #sunset #freetime #gym #run… https://t.co/U5Q2NFhLXE",40.6975,-73.99916667
140722,"Celeste #KoKo Akoro putting in that work #BestChoiceUnited 2017 6'3""… https://t.co/JN6yGrOWq9",38.535358,-90.037292
27148,Spoiled dogs!!! #toys #dogtoys #spoiled #spoileddogs #hartz #pedigree #walmart #petco #target… https://t.co/eRhp2md2is,34.121611,-116.93
133335,"I'm at Historic Downtown Flagstaff in Flagstaff, AZ https://t.co/QJkPHPqG8l",35.19821989,-111.6502333
73348,"#Nursing alert: Travel Nurse Emergency Room RN Night Shift Job - 59532 | Fastaff Travel Nursing | #Folsom, CA https://t.co/YN3tR2pm8u",38.6779591,-121.1760583
33201,"Your grace is enough for me. 

#band #bandlife #music #musician #musicianlife #photooftheday… https://t.co/wzoaYl70AA",46.78107,-92.09857
91546,"I did not come to play with you hoes @ Tallahassee, Florida https://t.co/rKTvUnSH6R",30.4517,-84.2685
78672,"I'm at Animation Academy - @disneyland in Anaheim, CA https://t.co/AxBVNZdN33 https://t.co/Pa2iesCCOE",33.80751986,-117.9175393
22542,"Sunrise Senior Living: Cook (#Charlottesville, VA) https://t.co/gVCkyRSBlR #Hospitality #Job #Jobs #Hiring https://t.co/ZUt0G5cbtL",38.0293059,-78.4766781
130400,Guess what day today is! First day of #usbcc Good luck to all competing baristas #pacificfoods… https://t.co/KXTr8QYVFz,43.1547399,-89.30086
19640,Happy #Birthday #Momma! The most beautiful soul I know! ❤️ I couldn't of been born a luckier… https://t.co/D9Yr8OMVgy,26.951705,-81.721559
149155,Ty smock... Still going  #Tmag #taylormadegolf #coronadopro #coronadoisland #coronadogolfcourse… https://t.co/XQAtH6NUbS,32.68483283,-117.1660315
141453,"Experiment. #ipadpro #timelapse @ Palm Desert, California https://t.co/WoG1H5JDXW",33.7255,-116.369
50287,"I'm at Fraccionamiento La Joya in Ocotlan, Tlaxcala https://t.co/sHu6nfzJDX https://t.co/PaUqCe2tN8",19.30730911,-98.23230225
148064,Huron County Poetry Slam Judge Holly Painter #holly painter #goderich #poetryslam #poetry… https://t.co/kuRcrm9Omi,43.74676,-81.71054
137452,"I'm at Olympus Stairs in San Francisco, CA https://t.co/6rUoQGsCqI",37.76329535,-122.4451065
35512,😋💗 @ Clay Battelle https://t.co/PH8vCgdIGn,39.64794266,-80.18846374
199081,"Want to work at Citizens Bank? We're #hiring in #Medford, MA! Click for details: https://t.co/pzektipCU3 #Banking #cfgjobs #Job #Jobs",42.4184296,-71.1061639
13676,An we shall call him #MegaTron cause he's a motha Fuxken #Transformer @ The Paseos at Montclair… https://t.co/D7miRYEYCa,34.071,-117.698
1418,It's finally #DapperDay! We can't wait to see everyone looking their best. #DIYDisneyDays… https://t.co/wTmtBXwTRT,28.46419304,-81.35004488
85811,"Interested in a #Retail #job near #Greensboro, NC? This could be a great fit: https://t.co/rVUMX2Ly6f #Hiring #CareerArc",36.0522939,-79.8217436
127335,"#21dayshakechallenge #day15. 
The best #motivation is self motivation  #Herbalife 
#food… https://t.co/1aQRAFQ4sD",40.668758,-73.931208
52346,Sound check... Eeeeeeeeeeeeeek!!!!!  #thedarkness @ House of Blues Las Vegas https://t.co/PiuceWvbLk,36.09300355,-115.1756761
120794,"Wind 1.9 mph W. Barometer 29.921 in, Rising. Temperature 63.8 °F. Rain today 0.01 in. Humidity 93%",31.58694444,-90.89833333
90535,"We're #hiring! Click to apply: Registered Nurse - https://t.co/Nbp80ic2ZI #Nursing #Ada, OK #Job #Jobs https://t.co/EqI55nB1Ku",34.774531,-96.6783449
8465,MC2015_Ad_La-3841 https://t.co/PSNGjjuQKY,37.69923618,-123.0120429
188488,So much respect for @katskiles for continuing to advocates for #BringBackOurGirls. Glad I made… https://t.co/kTj6wuG2ZR,38.88973011,-77.00703621
8651,With my lil brotha @djsupajames zeldas_nightclub @ Zeldas Night Club https://t.co/Qdmul8g8aw,33.81336765,-116.5462907
135448,"&lt;_orion&gt; I love escelators, they can never break, only temporarially turn into stairs",37.69925173,-123.0117638
97062,lime_conference is today! You ready senyorlime?!?! Invite your… https://t.co/KN7qdCb8uK,35.77121,-91.65183
46126,Another Colorway Of The Nike Air More Uptempo Is Hitting Shelves https://t.co/MGDmujwfQI,29.53350067,-95.86599731
142113,"@mostroland Felicidades, el único.... https://t.co/Cakh7es7c8",19.4116347,-99.143458
2206,"Coldplay alla vamos!! (@ Aeropuerto Internacional de Monterrey (MTY) - @aeropuertodemty in Apodaca, NL w/ @jpg86) https://t.co/9OEC6LVK1D",25.77781744,-100.1148999
185688,Join the Houston Methodist Sugar Land Hos... team! See our latest #job opening here: https://t.co/966SKyc7dx https://t.co/FuNIcPkRBg,29.5890748,-95.6311215
67404,Just posted a photo @ Chicago State University https://t.co/Lav5oUios5,41.71812295,-87.6100172
128948,"Interested in a #Physician #job near #Bath, NY? This could be a great fit: https://t.co/JDOJPg2wQe #Veterans #Hiring #CareerArc",42.3370164,-77.3177577
14070,"omg happy 22nd birthday mitch, thank you for buying me shots all… https://t.co/GQRebVBrRa",41.13704371,-81.7860061
3615,"Medical Assistant I - Mercy: (#Joplin, MO) https://t.co/CAXFLtMwRx #Healthcare #Job #Jobs #Hiring https://t.co/gGbzQsMwMi",37.0842271,-94.513281
41924,"Amazing times tonight at Sifen elite meet! We all ran personal best on the 5k Laura 9º17:32min,… https://t.co/tELMB5Viez",41.3816891,-72.10265774
189329,#feelingthebern2016 @ Washington Square Park https://t.co/7ZkLc1mIg4,40.73083333,-73.9975
97618,Drinking a Vietnamese Speedway Stout (2016) by @AleSmithBrewing at @armsbyabbey — https://t.co/AAmbmx9Esr #photo,42.2688,-71.8004
180559,I'm at genovive https://t.co/UbMJgwEcQI,19.42964,-99.215388
56969,"If you're a #Sales professional in #Columbus, OH, check out this #job: https://t.co/6h9qItFvfU #Veterans #Hiring",40.103832,-83.0200245
99286,HB1333 [Engross] Partnerships Statute Of Frauds Governing Law https://t.co/k2Hh871KoR,39.739276,-104.984848
100584,"hhgregg: Retail Manager in Training (#Appleton, WI) https://t.co/ENj0meF2PW #Retail #Job #Jobs #Hiring #CareerArc",44.2619309,-88.4153847
170970,Next stop ✈️ London 🇬🇧 #vince #platforms #essentials #travel #ootd #style #shoEs #instadaily… https://t.co/j6kUEHBa7k,40.70606,-74.01114
119125,"Join the Aerotek team! See our latest #CustomerService #job opening here: https://t.co/anaf0kxn2L #Tempe, AZ #Hiring",33.4255104,-111.9400054
120323,"Ran into Spider-Man, less smelly than his counterpart in Times Square... @ Midtown Comics Times… https://t.co/MWvIlp3WC4",40.7546806,-73.9880829
37089,Letting home run balls hit me and not flinching in Boston. #gogiants… https://t.co/dJsZOGmeMy,42.34644218,-71.0971914
167811,Hanging out with Matt Grevers in the lake forest high school weight… https://t.co/SsUipZE9RW,42.26464984,-87.84037404
204553,"We're #hiring! Read about our latest #job opening here: Systems Engineer (Government Sales) - https://t.co/uphOd4Qcos #infosec #Reston, VA",38.9586307,-77.3570028
23249,Perfect way to end a day filled with baseball! Happy Jackie Robinson day!! #42 @ Texas Rangers… https://t.co/umhx6e2GcY,32.75136143,-97.08281134
33673,We got that #WORK in tonight. You can join us next time and see what it's like to GET BETTER.… https://t.co/kuZS35qupL,40.01218,-82.95251
116776,See a video tour of my #listing 3340 Thornewood Dr #Atlanta #GA https://t.co/021Q1UPJGA #realestate https://t.co/1JfvSDuM1z,33.888302,-84.2477589
132306,HJR229 [Passed] Williamsburg Session; expressing appreciation for hospitality extended. https://t.co/SrA7Zdy1Qs,37.538783,-77.433449
141715,@Flush75 @AnzeoJackson2 So witty. Imaginary victimization does nothing for the legitimacy of your angry finger pointing BS.,40.1794451,-105.1515701
138140,"#Fresno, CA #Healthcare : PER DIEM CLINICAL DIETITIAN / FRESNO, CA at Compass Group USA https://t.co/u8cIlXUnd4 #jobhunt #Hiring",36.7468422,-119.7725868
77791,Keine Kalifornien-Reise ohne In-N-Out Burger. #burger #yummy #sanfrancisco @ Fishermans Wharf… https://t.co/8lYJzhD2J1,37.80846536,-122.4155119
17417,Lights between dark. #hallazgosemanal @ Lynn Classical High School https://t.co/EfPKHBmr16,42.466525,-70.98341667
58234,Successful first time visiting the Los Angeles Zoo with @joelaspence and bergstagram82 @ Los… https://t.co/mCdh4BaCcR,34.148146,-118.28388
180686,"Multi Unit Leader/Supervisor - SONIC Drive-In: (#Columbia, MO) https://t.co/fWqMAnCSSU #Hospitality #SONIC #Job #Jobs #Hiring #CareerArc",38.9711809,-92.3037937
42807,"I'm at McDonald's in Broken Arrow, OK https://t.co/1CnQiOdkk9",36.01559292,-95.7979392
194882,"#Physician #Job alert: Physician Assistant - Primary Care | Department of Veterans Affairs | #Tomah, WI https://t.co/z5YPFWsa9B #Veterans",43.9785759,-90.5040214
192442,"I'm at Angelo's in Ann Arbor, MI https://t.co/mIY53IZRjz",42.28297841,-83.73546749
40029,"Just posted a photo @ Provo, Utah https://t.co/dZSMrMqtPL",40.2444,-111.661
149981,We are here again @madmanmongo7066 !!! Let's go Dodgers!!!! #Dodgers #doyers #losangeles #la… https://t.co/Hd7qDQRsME,34.07334216,-118.240365
68303,#RealMoney @ New Jersey Tpke https://t.co/Hhf7aGciEH,40.22397986,-74.55670019
131726,Jorge celedon. De fiesta en México lindo y querido. jorgeceledonoficial @Astrorodrigo… https://t.co/KBhZZIXDMW,19.3952599,-99.1716995
161217,"Hang out with Bee and other fun new people nearby, when you sign in to Badoo! https://t.co/EdJBwfOWr8",40.728349,-74.243484
153024,"I see nothing wrong with Dr. Song's ""whore"" comment @SenSanders  @FoxNews Clinton is a wall street whore...#lovethetruth",36.041856,-79.8113554
23535,O futuro já começou ... Presentinho que me lembrou uma palavra profética da laura ... O futuro… https://t.co/iud7n6Oh6d,29.7926,-95.8224
62030,Great night for baseball!  #goeagles @ Spalding U Baseball https://t.co/voNA6buNbp,38.2010727,-85.7026367
108169,"Accident, right lane blocked in #Woodbury on Century Ave NB north of I 94 #traffic https://t.co/64cYOdRRKz",44.9485,-92.98583
186834,Join the Forward Air Transportation Services team! See our latest #Transportation #job opening here: https://t.co/leTNMrYCr5 #Hiring,39.768403,-86.158068
64009,My day was the best! #planting #herbgarden #pitbulllife #grandparenting @ Chickasaw State Park https://t.co/GE44Ik8QQl,35.37055556,-88.82361111
99767,"Federal-Mogul: Manufacturing Production (#Greenville, MI) https://t.co/TQkUTloVgW #Manufacturing #Job #Jobs #Hiring #CareerArc",43.1775314,-85.2527987
105672,"Interested in a #Nursing #job near #Denver, CO? This could be a great fit: https://t.co/MWwEn1RLfO #Hiring #CareerArc",39.7392358,-104.990251
8586,"🍸🍸🍸 (@ Melrose Umbrella Co in Los Angeles, CA) https://t.co/TyZyTKatSP",34.0836589,-118.3527303
186293,"I'm at Bridgewater Commons Mall in Bridgewater, NJ https://t.co/rHsiwBxK2g",40.58625575,-74.61939812
48607,Sometimes on a Friday night you need live music at the @chspourhouse to unwind @ Pour House… https://t.co/uWoR9CRPGU,32.76202522,-79.98696923
38673,Tonight we get busy at @618live with Lil Lonnie! Come kick it! @ The Eight MKE https://t.co/nKrPEhk4Qf,43.0378161,-87.9088058
60828,There's nothing I love more than seeing my kids and family truly… https://t.co/lUHT0cNuqG,38.2241787,-85.21939469
92520,"#CareerArc #Sales #Job alert: Sales Associate | Express | #Salem, NH https://t.co/QFMXQfJ7Ga #Jobs #Hiring",42.7885553,-71.2008912
3766,"Join the Quincy Medical Group team! See our latest #Healthcare #job opening here: https://t.co/lHvPmnHWpg #STEM #WomenInStem #Quincy, IL",39.9356016,-91.4098726
184385,"#Hospitality #Job in #Edmond, OK: Assistant Manager at SONIC Drive-In https://t.co/u46vej2o0h #SONIC #Jobs #Hiring #CareerArc",35.6665092,-97.5322566
154167,Today’s #NYTXW puzzle is by Jason Flinn — my CSE colleague!!!,42.28090886,-83.74708233
72258,We are.....happy to have attended Toni Blake's session today. We ♡… https://t.co/52yodxT7V4,29.75217779,-95.35790357
158819,"We're #hiring! Click to apply: Physician - https://t.co/m9N26svFqL #Physician #Johnstown, PA #Veterans #Job #Jobs #CareerArc",40.2786755,-78.8603408
181268,"Get at me if you trying to get a ticket the step show tomorrow , I have 8 tickets left , 2 for… https://t.co/6HXPAZJLoV",31.87804187,-91.1399973
203166,"All of the stray cats that I've petted throughout my lifetime are endorsing my campaign, even… https://t.co/5r6Pr7R5jM",39.33694444,-84.51777778
188294,Vanilla Marshmallow and Chocolate Reese's Cup swirl! @sampanphilly #Yum @ Sampan Restaurant… https://t.co/ylQv0AlrFf,39.94956992,-75.16209286
37346,Thanks for spontaneously skipping the movie to go see a baseball game with me and congrats on… https://t.co/fJpcjewpye,41.07739,-81.52185
177434,#CareerArc #Hospitality #Job alert: Barista (US) | Starbucks | https://t.co/nFHsbUfWmT #Veterans #Jobs #Hiring,38.1215235,-122.2571891
80159,"Can you recommend anyone for this #CustomerService #job? https://t.co/dpFXf0T3Rj #Washington, DC #Hiring",38.8951118,-77.0363658
7761,Miami 4am Apr 16 68°f Much needed rain to continue most of the day with temps below 79°f. Sun up 6:56am. Good morning!,25.71821772,-80.34669564
27972,Dinner at #WholeFoods with our #besties 🤗! @ Whole Foods https://t.co/WYRLXoyeQB,33.69655,-117.82603
164104,Dinner with moms 😍 @ Eagles Nest https://t.co/AtKRHvLQEf,39.95864,-76.67937
93530,"Join the Aerotek team! See our latest #Automotive #job opening here: https://t.co/RRsCIDPcjX #Berkeley, MO #Hiring",38.7544952,-90.3312256
9785,"We're #hiring! Click to apply: Assistant Manager - Oklahoma City, OK - https://t.co/btVGxBIUTo #Retail #OklahomaCity, OK #Job #Jobs",35.3933179,-97.5098682
14029,Not the first time I've been in this parking lot drinking a Budweiser and blaring Donnie Trumpet &amp; The Social Experiment off my phone,30.41198405,-87.20911584
158301,"Want to work at VCU Health System? We're #hiring in #Richmond, VA! Click for details: https://t.co/g7Qg7YmHHy #Nursing #Job #Jobs",37.5396582,-77.4296882
179891,Happy birthday webber!! Love you to the moon and back&amp; blessed to have you in my life. Hope 16 treats you well💙 @lauren_webber1,35.12111108,-89.73372441
13621,Cleared: Incident on #VerrazanonarrowsBridge EB at Bellt  Parkway (Brooklyn),40.606687,-74.045448
52285,Blake Mills opening for Mumford &amp; Sons #livemusic #Nashville #fridaynightfun @ Bridgestone Arena https://t.co/pfUj69Tral,36.15936801,-86.77794512
98472,Flannel is the new homeless 📦 @ Rags to Riches https://t.co/62YeIycOn0,42.03341,-91.60844
169153,"Ingram Content Group: Order Processor (Part-Time) (#Ontario, CA) https://t.co/Z2CqdS2uG6 #Manufacturing #publishing https://t.co/A0i48oBwHs",34.0633443,-117.6508876
2234,"I'm at New York City Bagel &amp; Coffee House in Astoria, NY https://t.co/NsEdmfJTWl",40.75894732,-73.91875685
103931,"Panera Bread: Baker - Night (#Fairfax, VA) https://t.co/kA40SpNis8 #Hospitality #parttime #Veterans #Job #Jobs #Hiring #CareerArc",38.8473099,-77.305912
124228,"Interested in a #Retail #job near #OklahomaCity, OK? This could be a great fit: https://t.co/fTlpsfWhpZ #Hiring #CareerArc",35.4675602,-97.5164276
67018,"I'm at Showcase Bridgeport in Bridgeport, CT https://t.co/Dr5Tddi67j",41.16067846,-73.22864281
40692,Making #fajitas #mexicanfood #cooking #cilantro #bellpeppers #freshjalapenos #cholula #arizona @… https://t.co/vnhCpqSuJK,33.3033,-111.841
128465,Buenos días Cancún!  #picoftheday #photo #instamood #travel #instagram #myjob #AM #fly… https://t.co/wfV57taBA7,21.1606,-86.8475
64785,"Can you recommend anyone for this #job? Services Architect - TDM - Grid Tools - https://t.co/TM4EibvCHX #SantaClara, CA #BusinessMgmt",37.3541079,-121.9552356
4011,"Pretty On Fleek Collection..T-Shirt and tote bag $30..
#ihustledifferent #ihustleclothingcompany… https://t.co/xK5yxM2bgJ",35.1174,-89.9711
56473,Amo los viernes de parque a su lado #lomejordemivida #taytem… https://t.co/5TfOQgRIrM,19.35233598,-99.14289147
137602,"USGS reports a M0.38 #earthquake 8km W of Cobb, California on 4/15/16 @ 6:03:04 UTC https://t.co/xvXB792Rgr #quake",38.8253326,-122.8264999
4049,"Well since I'm up and have leftover icing and cake batter from these two cakes I just finished,… https://t.co/nsFf9fxaQd",41.040593,-80.579622
124895,"Want to work in #Italy, TX? View our latest opening: https://t.co/RGShQK7YPS #Retail #Job #Jobs #Hiring #CareerArc",32.1840381,-96.8847194
186603,"See our latest #Phoenix, AZ #job and click to apply: Registry Respiratory Therapist - Respiratory Therapy... - https://t.co/liNbOVpcL2",33.5080943,-112.0863874
115908,Heading out soon to see this amazing lady for some ink therapy!!! @ Saratoga Tattoo Expo https://t.co/Jqu98DpyRg,43.084846,-73.7839038
72929,"Can you recommend anyone for this #Nursing #job? https://t.co/64dQvtdZVG #urgentcare #Springfield, MA #Veterans #Hiring",42.1014831,-72.589811
5359,Temp: 35.8F  W C: 35.8F  Wind:--- at 0.0kts Baro: 1035.4mb and Rising slowly Rain today: 0.00in R H: 99%  #wvwx,40.43,-80.59527778
105920,#instavideo #videooftheday #canallachine #lachinecanal #lachine #videomtl #videomontreal… https://t.co/RhTw5SwWr4,45.45833333,-73.61166667
203369,#VehicleBE at 5839 Ridge Club Loop. #orlpol #opd,28.4727708,-81.4380995
59901,"YA LLEGUÉ!!!!!! @lfcoficial 😍😍😍😍😍 (at @PalNorteOficial in Monterrey, NLE, Nuevo León w/ @hgluisguillermo) https://t.co/ulqf7QN6SX",25.68144681,-100.283218
190395,"I'm at Newark Liberty International Airport (EWR) in Newark, NJ https://t.co/qJaZV0jCab",40.68968494,-74.17938709
100074,"#CareerArc #Hospitality #Job alert: Assistant Manager | SONIC Drive-In | #Baltimore, MD https://t.co/knU6gfjed3 #SONIC #Jobs #Hiring",39.2512781,-76.645979
185638,"Can you recommend anyone for this #IT #job? https://t.co/oLcqN5fKqW #MACUjobs #WestJordan, UT #Veterans #Hiring https://t.co/hHlPu9DUgA",40.6096698,-111.9391031
87462,"#Zanesville, OH #Hospitality : Panera Bread Hiring Managers New Location Opening This... at Covelli Enterprises https://t.co/ayJ6kIeb3j",39.9411084,-81.9952981
67348,"Grinding!! 
#teamdriveiron #bodybuilding #armday #fitness #lvac # @ LVAC North - Las Vegas… https://t.co/HDWlnk9yAt",36.27012506,-115.2053349
182388,"See our latest #Pasadena, TX #job and click to apply: Installed Sales Coordinator - https://t.co/25fJbVtKP7 #Sales #Hiring",29.6910625,-95.2091006
181965,"You have to love the 80's! #throwbackthursday #houston #ferrari @ Houston, Texas https://t.co/OAd0VIyl9G",29.7629,-95.3832
